,income
6679,0.01
6680,0.344
6681,0.195
6682,0.04
6683,0.007
6684,0.05
6685,0.0
6686,0.86
6687,0.002
6688,0.0
6689,0.743
6690,0.059
6691,0.006
6692,0.0
6693,0.236
6694,0.002
6695,0.136
6696,0.0
6697,0.646
6698,0.331
6699,0.353
6700,0.648
6701,0.032
6702,0.054
6703,0.408
6704,0.012
6705,0.007
6706,0.012
6707,0.002
6708,0.974
6709,0.119
6710,0.001
6711,0.0
6712,0.186
6713,0.504
6714,0.998
6715,0.066
6716,0.812
6717,0.021
6718,0.0
6719,0.0
6720,0.119
6721,0.021
6722,0.062
6723,0.107
6724,0.106
6725,0.018
6726,0.006
6727,0.982
6728,0.767
6729,0.019
6730,0.046
6731,0.276
6732,0.0
6733,0.0
6734,0.0
6735,0.984
6736,0.0
6737,0.172
6738,0.188
6739,0.18
6740,0.064
6741,0.005
6742,0.011
6743,0.022
6744,0.077
6745,0.0
6746,0.765
6747,0.0
6748,0.126
6749,0.017
6750,0.23
6751,0.997
6752,0.081
6753,0.023
6754,0.002
6755,0.0
6756,0.087
6757,0.156
6758,0.879
6759,0.006
6760,0.048
6761,0.114
6762,0.469
6763,0.952
6764,0.769
6765,0.225
6766,0.173
6767,0.003
6768,0.0
6769,0.906
6770,0.06
6771,0.0
6772,0.013
6773,0.006
6774,0.0
6775,0.16
6776,0.0
6777,0.004
6778,0.003
6779,0.08
6780,0.0
6781,0.001
6782,0.001
6783,0.0
6784,0.0
6785,0.697
6786,0.006
6787,0.871
6788,0.003
6789,0.001
6790,0.155
6791,0.0
6792,0.864
6793,0.005
6794,0.044
6795,0.0
6796,0.268
6797,0.707
6798,0.438
6799,0.034
6800,0.02
6801,0.005
6802,0.03
6803,0.717
6804,0.956
6805,0.053
6806,0.001
6807,0.067
6808,0.17
6809,0.126
6810,0.002
6811,0.008
6812,0.076
6813,0.001
6814,0.6
6815,0.023
6816,0.689
6817,0.177
6818,0.044
6819,0.005
6820,0.0
6821,0.07
6822,0.054
6823,0.705
6824,0.022
6825,0.131
6826,0.069
6827,0.0
6828,0.012
6829,0.0
6830,0.165
6831,0.208
6832,0.096
6833,0.795
6834,0.714
6835,0.008
6836,0.0
6837,0.003
6838,0.004
6839,0.136
6840,0.006
6841,0.029
6842,0.062
6843,0.574
6844,0.838
6845,0.022
6846,0.162
6847,0.171
6848,0.165
6849,0.736
6850,0.645
6851,0.068
6852,0.108
6853,0.009
6854,0.151
6855,0.0
6856,0.0
6857,0.078
6858,0.612
6859,0.164
6860,0.0
6861,0.004
6862,0.788
6863,0.0
6864,0.161
6865,0.019
6866,0.0
6867,0.005
6868,0.001
6869,0.999
6870,0.643
6871,0.15
6872,0.172
6873,0.087
6874,0.0
6875,0.053
6876,0.767
6877,0.001
6878,0.002
6879,0.75
6880,0.991
6881,0.079
6882,0.0
6883,0.03
6884,0.028
6885,0.062
6886,0.088
6887,0.122
6888,0.0
6889,0.013
6890,0.988
6891,0.028
6892,0.03
6893,0.0
6894,0.321
6895,0.0
6896,0.189
6897,0.925
6898,0.055
6899,0.006
6900,0.986
6901,0.203
6902,0.003
6903,0.261
6904,0.993
6905,0.131
6906,0.737
6907,0.194
6908,0.044
6909,0.057
6910,0.193
6911,0.963
6912,0.059
6913,0.287
6914,0.027
6915,0.288
6916,0.011
6917,0.0
6918,0.122
6919,0.001
6920,0.002
6921,0.004
6922,0.007
6923,0.095
6924,0.936
6925,0.829
6926,0.046
6927,0.002
6928,0.147
6929,0.0
6930,0.001
6931,0.014
6932,0.004
6933,0.1
6934,0.99
6935,0.62
6936,0.035
6937,0.003
6938,0.011
6939,0.0
6940,0.0
6941,0.89
6942,0.487
6943,0.067
6944,0.169
6945,0.086
6946,0.052
6947,0.03
6948,0.02
6949,0.22
6950,0.291
6951,0.0
6952,0.234
6953,0.0
6954,0.917
6955,0.003
6956,0.179
6957,0.887
6958,0.011
6959,0.061
6960,0.996
6961,0.165
6962,0.698
6963,0.349
6964,0.237
6965,0.527
6966,0.041
6967,0.009
6968,0.283
6969,0.24
6970,0.0
6971,0.834
6972,0.108
6973,0.956
6974,0.0
6975,0.017
6976,0.001
6977,0.176
6978,0.004
6979,0.343
6980,0.513
6981,0.15
6982,0.182
6983,0.003
6984,0.0
6985,0.985
6986,0.676
6987,0.009
6988,0.922
6989,0.2
6990,0.0
6991,0.652
6992,0.83
6993,0.0
6994,0.996
6995,0.0
6996,0.074
6997,0.001
6998,0.0
6999,0.001
7000,0.842
7001,0.268
7002,0.011
7003,0.009
7004,0.009
7005,0.002
7006,0.867
7007,0.001
7008,0.242
7009,0.034
7010,0.007
7011,0.004
7012,0.819
7013,0.003
7014,0.008
7015,0.192
7016,0.003
7017,0.011
7018,0.863
7019,0.159
7020,0.212
7021,0.993
7022,0.057
7023,0.943
7024,0.048
7025,0.0
7026,0.001
7027,0.112
7028,0.008
7029,0.961
7030,0.003
7031,0.982
7032,0.006
7033,0.904
7034,0.998
7035,0.267
7036,0.047
7037,0.0
7038,0.0
7039,0.005
7040,0.028
7041,0.034
7042,0.032
7043,0.739
7044,0.025
7045,0.215
7046,0.683
7047,0.818
7048,0.006
7049,0.004
7050,0.001
7051,0.292
7052,0.002
7053,0.028
7054,0.002
7055,0.001
7056,0.029
7057,0.028
7058,0.145
7059,0.082
7060,0.886
7061,0.0
7062,0.005
7063,0.006
7064,0.819
7065,0.029
7066,0.172
7067,0.03
7068,0.003
7069,0.018
7070,0.003
7071,0.882
7072,0.035
7073,0.72
7074,0.284
7075,0.001
7076,0.0
7077,0.0
7078,0.091
7079,0.704
7080,0.001
7081,0.001
7082,0.669
7083,0.994
7084,0.684
7085,0.983
7086,0.0
7087,0.113
7088,0.244
7089,0.029
7090,0.998
7091,0.002
7092,0.0
7093,0.919
7094,0.005
7095,0.168
7096,0.088
7097,0.31
7098,0.009
7099,0.347
7100,0.467
7101,0.017
7102,0.0
7103,0.116
7104,0.857
7105,0.121
7106,0.002
7107,0.092
7108,0.037
7109,0.18
7110,0.668
7111,0.001
7112,0.258
7113,0.02
7114,0.18
7115,0.0
7116,0.0
7117,0.999
7118,0.038
7119,0.06
7120,0.859
7121,0.03
7122,0.006
7123,0.679
7124,0.001
7125,0.079
7126,0.002
7127,0.08
7128,0.011
7129,0.281
7130,0.056
7131,0.951
7132,0.0
7133,0.003
7134,0.846
7135,0.0
7136,0.14
7137,0.024
7138,0.726
7139,0.072
7140,0.746
7141,0.002
7142,0.186
7143,0.994
7144,0.0
7145,0.0
7146,0.0
7147,0.729
7148,0.051
7149,0.001
7150,0.007
7151,0.0
7152,0.0
7153,0.0
7154,0.0
7155,0.93
7156,0.664
7157,0.0
7158,0.002
7159,0.094
7160,0.036
7161,0.002
7162,0.003
7163,0.985
7164,0.0
7165,0.001
7166,0.056
7167,0.064
7168,0.005
7169,0.167
7170,0.004
7171,0.0
7172,0.0
7173,0.02
7174,0.001
7175,0.085
7176,0.306
7177,0.762
7178,0.006
7179,0.187
7180,0.138
7181,0.014
7182,0.0
7183,0.0
7184,0.982
7185,0.048
7186,0.268
7187,0.39
7188,0.0
7189,0.031
7190,0.0
7191,0.012
7192,0.191
7193,0.045
7194,0.987
7195,0.367
7196,0.03
7197,0.008
7198,0.068
7199,0.174
7200,0.006
7201,0.135
7202,0.903
7203,0.978
7204,0.015
7205,0.843
7206,0.011
7207,0.896
7208,0.781
7209,0.006
7210,0.048
7211,0.15
7212,0.004
7213,0.14
7214,0.693
7215,0.754
7216,0.0
7217,0.077
7218,0.276
7219,0.051
7220,0.036
7221,0.0
7222,0.713
7223,0.013
7224,0.068
7225,0.0
7226,0.001
7227,0.009
7228,0.0
7229,0.05
7230,0.206
7231,0.007
7232,0.013
7233,0.001
7234,0.051
7235,0.053
7236,0.01
7237,0.0
7238,0.061
7239,0.182
7240,0.155
7241,0.0
7242,0.0
7243,0.005
7244,0.0
7245,0.015
7246,0.218
7247,0.024
7248,0.228
7249,0.779
7250,0.008
7251,0.0
7252,0.08
7253,0.855
7254,0.02
7255,0.019
7256,0.005
7257,0.116
7258,0.843
7259,0.075
7260,0.0
7261,0.727
7262,0.001
7263,0.291
7264,0.004
7265,0.702
7266,0.944
7267,0.008
7268,0.659
7269,0.827
7270,0.024
7271,0.662
7272,0.996
7273,0.0
7274,0.118
7275,0.302
7276,0.029
7277,0.142
7278,0.326
7279,0.015
7280,0.113
7281,0.004
7282,0.05
7283,0.831
7284,0.111
7285,0.575
7286,0.701
7287,0.151
7288,0.046
7289,0.002
7290,0.809
7291,0.0
7292,0.292
7293,0.002
7294,0.772
7295,0.0
7296,0.946
7297,0.152
7298,0.0
7299,0.828
7300,0.025
7301,0.131
7302,0.0
7303,0.049
7304,0.269
7305,0.924
7306,0.271
7307,0.007
7308,0.014
7309,0.132
7310,0.075
7311,0.013
7312,0.032
7313,0.0
7314,0.0
7315,0.001
7316,0.0
7317,0.797
7318,0.005
7319,0.001
7320,0.306
7321,0.004
7322,0.003
7323,0.013
7324,0.077
7325,0.014
7326,0.086
7327,0.944
7328,0.001
7329,0.007
7330,0.227
7331,0.001
7332,0.453
7333,0.0
7334,0.174
7335,0.021
7336,0.632
7337,0.926
7338,0.063
7339,0.148
7340,0.0
7341,0.866
7342,0.849
7343,0.681
7344,0.064
7345,0.006
7346,0.364
7347,0.968
7348,0.031
7349,0.051
7350,0.047
7351,0.974
7352,0.002
7353,0.936
7354,0.325
7355,0.505
7356,0.025
7357,0.001
7358,0.012
7359,0.67
7360,0.0
7361,0.014
7362,0.951
7363,0.001
7364,0.0
7365,0.003
7366,0.005
7367,0.544
7368,0.068
7369,0.06
7370,0.012
7371,0.996
7372,0.041
7373,0.302
7374,0.348
7375,0.083
7376,0.756
7377,0.642
7378,0.003
7379,0.2
7380,0.856
7381,0.0
7382,0.016
7383,0.816
7384,0.0
7385,0.862
7386,0.014
7387,0.182
7388,0.005
7389,0.216
7390,0.241
7391,0.162
7392,0.011
7393,0.964
7394,0.019
7395,0.039
7396,0.0
7397,0.298
7398,0.145
7399,0.068
7400,0.0
7401,0.113
7402,0.256
7403,0.922
7404,0.948
7405,0.018
7406,0.0
7407,0.293
7408,0.015
7409,1.0
7410,0.0
7411,0.003
7412,0.0
7413,0.524
7414,0.0
7415,0.0
7416,0.996
7417,0.0
7418,0.992
7419,0.0
7420,0.723
7421,0.006
7422,0.0
7423,0.996
7424,0.074
7425,0.006
7426,0.149
7427,0.24
7428,0.01
7429,0.006
7430,0.0
7431,0.001
7432,0.983
7433,0.014
7434,0.442
7435,0.0
7436,0.0
7437,0.001
7438,0.946
7439,0.044
7440,0.032
7441,0.981
7442,0.005
7443,0.005
7444,0.071
7445,0.138
7446,0.004
7447,0.031
7448,0.0
7449,0.001
7450,0.771
7451,0.0
7452,0.211
7453,0.008
7454,0.002
7455,0.016
7456,0.788
7457,0.0
7458,0.0
7459,0.001
7460,0.994
7461,0.206
7462,0.48
7463,0.013
7464,0.829
7465,0.059
7466,0.003
7467,0.918
7468,0.06
7469,0.016
7470,0.082
7471,0.001
7472,0.002
7473,0.485
7474,0.006
7475,0.011
7476,0.644
7477,0.001
7478,0.014
7479,0.119
7480,0.074
7481,0.29
7482,0.0
7483,0.0
7484,0.034
7485,0.976
7486,0.0
7487,0.108
7488,0.066
7489,0.109
7490,0.177
7491,0.05
7492,0.609
7493,0.314
7494,0.713
7495,0.025
7496,0.0
7497,0.999
7498,0.33
7499,0.77
7500,0.377
7501,0.227
7502,0.005
7503,0.995
7504,0.008
7505,0.004
7506,0.035
7507,0.115
7508,0.017
7509,0.0
7510,0.067
7511,0.0
7512,0.0
7513,0.78
7514,0.0
7515,0.001
7516,0.029
7517,0.98
7518,0.021
7519,0.0
7520,0.019
7521,0.038
7522,0.208
7523,0.035
7524,0.0
7525,0.002
7526,0.05
7527,0.054
7528,0.002
7529,0.793
7530,0.026
7531,0.932
7532,0.468
7533,0.0
7534,0.259
7535,0.005
7536,0.574
7537,0.001
7538,0.016
7539,0.001
7540,0.201
7541,0.049
7542,0.002
7543,0.949
7544,0.027
7545,0.187
7546,0.035
7547,0.026
7548,0.0
7549,0.0
7550,0.963
7551,0.048
7552,0.036
7553,0.909
7554,0.005
7555,0.987
7556,0.153
7557,0.206
7558,0.985
7559,0.772
7560,0.0
7561,0.913
7562,0.007
7563,0.006
7564,0.151
7565,0.011
7566,0.215
7567,0.003
7568,0.002
7569,0.0
7570,0.004
7571,0.995
7572,0.937
7573,0.109
7574,0.0
7575,0.118
7576,0.013
7577,0.018
7578,0.083
7579,0.401
7580,0.006
7581,0.001
7582,0.025
7583,0.101
7584,0.0
7585,0.0
7586,0.0
7587,0.058
7588,0.02
7589,0.089
7590,0.659
7591,0.404
7592,0.203
7593,0.19
7594,0.001
7595,0.003
7596,0.004
7597,0.01
7598,0.069
7599,0.874
7600,0.057
7601,0.106
7602,0.071
7603,0.205
7604,0.005
7605,0.151
7606,0.327
7607,0.057
7608,0.0
7609,0.01
7610,0.085
7611,0.001
7612,0.003
7613,0.641
7614,0.015
7615,0.017
7616,0.07
7617,0.002
7618,0.006
7619,0.014
7620,0.0
7621,0.984
7622,0.001
7623,0.228
7624,0.99
7625,0.0
7626,0.015
7627,0.0
7628,0.052
7629,0.994
7630,0.005
7631,0.0
7632,0.022
7633,0.001
7634,0.07
7635,0.001
7636,0.015
7637,0.079
7638,0.889
7639,0.0
7640,0.021
7641,0.68
7642,0.001
7643,0.829
7644,0.001
7645,0.723
7646,0.001
7647,0.002
7648,0.757
7649,0.781
7650,0.058
7651,0.196
7652,0.001
7653,0.01
7654,0.074
7655,0.764
7656,0.007
7657,0.755
7658,0.0
7659,0.35
7660,0.215
7661,0.0
7662,0.076
7663,0.0
7664,0.0
7665,0.009
7666,0.007
7667,0.028
7668,0.008
7669,0.037
7670,0.047
7671,0.676
7672,0.374
7673,0.657
7674,0.728
7675,0.054
7676,0.841
7677,0.0
7678,0.906
7679,0.995
7680,0.005
7681,0.913
7682,0.062
7683,0.0
7684,0.119
7685,0.003
7686,0.086
7687,0.053
7688,0.147
7689,0.079
7690,0.928
7691,0.096
7692,0.071
7693,0.003
7694,0.806
7695,0.211
7696,0.796
7697,0.065
7698,0.522
7699,0.796
7700,0.018
7701,0.877
7702,0.124
7703,0.001
7704,0.022
7705,0.007
7706,0.053
7707,0.103
7708,0.091
7709,0.994
7710,0.231
7711,0.075
7712,0.399
7713,0.001
7714,0.999
7715,0.021
7716,0.992
7717,0.0
7718,0.882
7719,0.012
7720,0.058
7721,0.922
7722,0.0
7723,0.004
7724,0.382
7725,0.093
7726,0.053
7727,0.002
7728,0.207
7729,0.002
7730,0.005
7731,0.023
7732,0.774
7733,0.823
7734,0.0
7735,0.288
7736,0.01
7737,0.009
7738,0.001
7739,0.054
7740,0.012
7741,0.658
7742,0.021
7743,0.0
7744,0.0
7745,0.987
7746,0.139
7747,0.003
7748,0.006
7749,0.033
7750,0.0
7751,0.042
7752,0.108
7753,0.0
7754,0.0
7755,0.0
7756,0.006
7757,0.845
7758,0.0
7759,0.02
7760,0.029
7761,0.002
7762,0.0
7763,0.014
7764,0.005
7765,0.001
7766,0.033
7767,0.274
7768,0.041
7769,0.0
7770,0.044
7771,0.207
7772,0.017
7773,0.0
7774,0.0
7775,0.131
7776,0.004
7777,0.811
7778,0.406
7779,0.0
7780,0.423
7781,0.109
7782,0.007
7783,0.165
7784,0.003
7785,0.658
7786,0.917
7787,0.0
7788,0.067
7789,0.952
7790,0.008
7791,0.016
7792,0.172
7793,0.0
7794,0.001
7795,0.012
7796,0.197
7797,0.11
7798,0.052
7799,0.0
7800,0.199
7801,0.877
7802,0.012
7803,0.159
7804,0.025
7805,0.745
7806,0.707
7807,0.818
7808,0.536
7809,0.212
7810,0.048
7811,0.977
7812,0.002
7813,0.187
7814,0.016
7815,0.001
7816,0.025
7817,0.041
7818,0.832
7819,0.036
7820,0.017
7821,0.0
7822,0.071
7823,0.069
7824,0.824
7825,0.054
7826,0.684
7827,0.067
7828,0.076
7829,0.145
7830,0.689
7831,0.773
7832,0.351
7833,0.0
7834,0.985
7835,0.845
7836,0.001
7837,0.782
7838,0.026
7839,0.028
7840,0.822
7841,0.014
7842,0.215
7843,0.699
7844,0.475
7845,0.001
7846,0.006
7847,0.001
7848,0.918
7849,0.0
7850,0.014
7851,0.991
7852,0.003
7853,0.004
7854,0.002
7855,0.144
7856,0.072
7857,0.249
7858,0.024
7859,0.06
7860,0.28
7861,0.158
7862,0.013
7863,0.033
7864,0.116
7865,0.07
7866,0.021
7867,0.889
7868,0.764
7869,0.034
7870,0.985
7871,0.0
7872,0.313
7873,0.001
7874,0.078
7875,0.893
7876,0.08
7877,0.0
7878,0.952
7879,0.955
7880,0.234
7881,0.0
7882,0.013
7883,0.108
7884,0.213
7885,0.001
7886,0.197
7887,0.002
7888,0.238
7889,0.003
7890,0.047
7891,0.022
7892,0.074
7893,0.702
7894,0.006
7895,0.0
7896,0.679
7897,0.016
7898,0.005
7899,0.106
7900,0.077
7901,0.0
7902,0.957
7903,0.0
7904,0.211
7905,0.021
7906,0.997
7907,0.0
7908,0.006
7909,0.001
7910,0.011
7911,0.769
7912,0.002
7913,0.024
7914,0.889
7915,0.0
7916,0.001
7917,0.004
7918,0.086
7919,0.031
7920,0.057
7921,0.096
7922,0.001
7923,0.002
7924,0.174
7925,0.0
7926,0.0
7927,0.011
7928,0.003
7929,0.204
7930,0.205
7931,0.831
7932,0.006
7933,0.117
7934,0.202
7935,0.0
7936,0.125
7937,0.0
7938,0.0
7939,0.04
7940,0.0
7941,0.013
7942,0.041
7943,0.0
7944,0.919
7945,0.009
7946,0.002
7947,0.001
7948,0.003
7949,0.046
7950,0.325
7951,0.143
7952,0.038
7953,0.013
7954,0.0
7955,0.189
7956,0.0
7957,0.002
7958,0.686
7959,0.735
7960,0.0
7961,0.074
7962,0.116
7963,0.0
7964,0.021
7965,0.066
7966,0.965
7967,0.0
7968,0.999
7969,0.0
7970,0.043
7971,0.001
7972,0.016
7973,0.249
7974,0.743
7975,0.857
7976,0.999
7977,0.8
7978,0.786
7979,0.937
7980,0.055
7981,0.0
7982,0.012
7983,0.963
7984,0.988
7985,0.036
7986,0.115
7987,0.024
7988,0.497
7989,0.793
7990,0.035
7991,0.742
7992,0.161
7993,0.026
7994,0.133
7995,0.554
7996,0.231
7997,0.049
7998,0.695
7999,0.0
8000,0.872
8001,0.0
8002,0.846
8003,0.008
8004,0.025
8005,0.047
8006,0.0
8007,0.161
8008,0.0
8009,0.195
8010,0.082
8011,0.0
8012,0.001
8013,0.852
8014,0.027
8015,0.284
8016,0.001
8017,0.003
8018,0.014
8019,0.0
8020,0.009
8021,0.751
8022,0.008
8023,0.24
8024,0.0
8025,0.279
8026,0.919
8027,0.145
8028,0.002
8029,0.799
8030,0.079
8031,0.651
8032,0.582
8033,0.002
8034,0.03
8035,0.002
8036,0.984
8037,0.032
8038,0.201
8039,0.867
8040,0.598
8041,0.001
8042,0.0
8043,0.003
8044,0.002
8045,0.117
8046,0.117
8047,0.978
8048,0.858
8049,0.007
8050,0.156
8051,0.993
8052,0.099
8053,0.012
8054,0.008
8055,0.552
8056,0.003
8057,0.15
8058,0.017
8059,0.001
8060,0.211
8061,0.015
8062,0.029
8063,0.001
8064,0.75
8065,0.007
8066,0.117
8067,0.171
8068,0.873
8069,0.933
8070,0.0
8071,0.0
8072,0.169
8073,0.182
8074,0.667
8075,0.015
8076,0.123
8077,0.073
8078,0.003
8079,0.257
8080,0.009
8081,0.057
8082,0.0
8083,0.16
8084,0.88
8085,0.013
8086,0.047
8087,0.022
8088,0.111
8089,0.076
8090,0.003
8091,0.966
8092,0.053
8093,0.0
8094,0.001
8095,0.0
8096,0.065
8097,0.944
8098,0.0
8099,0.011
8100,0.035
8101,0.009
8102,0.925
8103,0.005
8104,0.942
8105,0.959
8106,0.0
8107,0.047
8108,0.002
8109,0.006
8110,0.021
8111,0.0
8112,0.021
8113,0.974
8114,0.002
8115,0.004
8116,0.026
8117,0.946
8118,0.04
8119,0.721
8120,0.084
8121,0.83
8122,0.002
8123,0.081
8124,0.866
8125,0.752
8126,0.093
8127,0.012
8128,0.071
8129,0.0
8130,0.004
8131,0.0
8132,0.041
8133,0.009
8134,0.0
8135,0.003
8136,0.0
8137,0.002
8138,0.009
8139,0.833
8140,0.018
8141,0.0
8142,0.31
8143,0.0
8144,0.956
8145,0.11
8146,0.002
8147,0.01
8148,0.0
8149,0.026
8150,0.917
8151,0.88
8152,0.916
8153,0.222
8154,0.109
8155,0.003
8156,0.181
8157,0.901
8158,0.01
8159,0.004
8160,0.312
8161,0.007
8162,0.001
8163,0.002
8164,0.0
8165,0.002
8166,0.074
8167,0.993
8168,0.0
8169,0.0
8170,0.054
8171,0.008
8172,0.0
8173,0.688
8174,0.993
8175,0.013
8176,0.099
8177,0.996
8178,0.0
8179,0.017
8180,0.062
8181,0.081
8182,0.803
8183,0.126
8184,0.672
8185,0.258
8186,0.001
8187,0.015
8188,0.092
8189,0.0
8190,0.002
8191,0.163
8192,0.019
8193,0.798
8194,0.0
8195,0.833
8196,0.0
8197,0.073
8198,0.338
8199,0.0
8200,0.0
8201,0.0
8202,0.687
8203,0.0
8204,0.0
8205,0.791
8206,0.018
8207,0.216
8208,0.929
8209,0.887
8210,0.019
8211,0.061
8212,0.005
8213,0.997
8214,0.003
8215,0.0
8216,0.296
8217,0.0
8218,0.078
8219,0.171
8220,0.384
8221,0.0
8222,0.005
8223,0.352
8224,0.231
8225,0.267
8226,0.859
8227,0.76
8228,0.045
8229,0.028
8230,0.063
8231,0.083
8232,0.012
8233,0.001
8234,0.885
8235,0.005
8236,0.578
8237,0.92
8238,0.016
8239,0.012
8240,0.051
8241,0.0
8242,0.003
8243,0.074
8244,0.0
8245,0.018
8246,0.024
8247,0.001
8248,0.049
8249,0.944
8250,0.021
8251,0.954
8252,0.643
8253,0.0
8254,0.0
8255,0.838
8256,0.974
8257,0.0
8258,0.846
8259,0.0
8260,0.001
8261,0.001
8262,0.812
8263,0.887
8264,0.136
8265,0.001
8266,0.999
8267,0.947
8268,0.871
8269,0.172
8270,0.992
8271,0.005
8272,0.249
8273,0.0
8274,0.028
8275,0.0
8276,0.001
8277,0.013
8278,0.715
8279,0.765
8280,0.171
8281,0.094
8282,0.176
8283,0.823
8284,0.0
8285,0.063
8286,0.138
8287,0.02
8288,0.054
8289,0.127
8290,0.901
8291,0.0
8292,0.0
8293,0.002
8294,0.014
8295,0.01
8296,0.227
8297,0.001
8298,0.001
8299,0.0
8300,0.001
8301,0.926
8302,0.021
8303,0.249
8304,0.001
8305,0.006
8306,0.001
8307,0.116
8308,0.052
8309,0.014
8310,0.0
8311,0.044
8312,0.0
8313,0.001
8314,0.003
8315,0.0
8316,0.047
8317,0.0
8318,0.264
8319,0.109
8320,0.229
8321,0.592
8322,0.0
8323,0.209
8324,0.001
8325,0.926
8326,0.0
8327,0.985
8328,0.061
8329,0.002
8330,0.02
8331,0.0
8332,0.022
8333,0.885
8334,0.046
8335,0.002
8336,0.017
8337,0.016
8338,0.015
8339,0.795
8340,0.95
8341,0.006
8342,0.08
8343,0.0
8344,0.022
8345,0.06
8346,0.007
8347,0.003
8348,0.875
8349,0.0
8350,0.03
8351,0.99
8352,0.0
8353,0.015
8354,0.016
8355,0.089
8356,0.101
8357,0.001
8358,0.004
8359,0.799
8360,0.657
8361,0.71
8362,0.046
8363,0.995
8364,0.006
8365,0.08
8366,0.9
8367,0.999
8368,0.226
8369,0.139
8370,0.717
8371,0.009
8372,0.006
8373,0.71
8374,0.143
8375,0.26
8376,0.0
8377,0.785
8378,0.001
8379,0.027
8380,0.037
8381,0.099
8382,0.0
8383,0.003
8384,0.0
8385,0.0
8386,0.027
8387,0.035
8388,0.059
8389,0.0
8390,0.179
8391,0.0
8392,0.832
8393,0.852
8394,0.695
8395,0.0
8396,0.152
8397,0.819
8398,0.0
8399,0.0
8400,0.971
8401,0.484
8402,0.6
8403,0.003
8404,0.038
8405,0.003
8406,0.002
8407,0.021
8408,0.002
8409,0.961
8410,0.04
8411,0.002
8412,0.091
8413,0.755
8414,0.062
8415,0.0
8416,0.009
8417,0.002
8418,0.12
8419,0.54
8420,0.0
8421,0.044
8422,0.184
8423,0.142
8424,0.027
8425,0.199
8426,0.053
8427,0.0
8428,0.011
8429,0.0
8430,0.004
8431,0.003
8432,0.018
8433,0.012
8434,0.042
8435,0.0
8436,0.051
8437,0.928
8438,0.026
8439,0.066
8440,0.0
8441,0.005
8442,0.995
8443,0.115
8444,0.007
8445,0.0
8446,0.063
8447,0.012
8448,0.901
8449,0.037
8450,0.04
8451,0.123
8452,0.003
8453,0.011
8454,0.782
8455,0.003
8456,0.006
8457,0.0
8458,0.839
8459,0.328
8460,0.029
8461,0.013
8462,0.141
8463,0.703
8464,0.01
8465,0.001
8466,0.0
8467,0.915
8468,0.836
8469,0.0
8470,0.027
8471,0.932
8472,0.022
8473,0.114
8474,0.098
8475,0.094
8476,0.898
8477,0.068
8478,0.065
8479,0.964
8480,0.653
8481,0.002
8482,0.014
8483,0.001
8484,0.002
8485,0.0
8486,0.006
8487,0.013
8488,0.052
8489,0.029
8490,0.997
8491,0.058
8492,0.003
8493,0.0
8494,0.014
8495,0.308
8496,0.0
8497,0.672
8498,0.006
8499,0.097
8500,0.984
8501,0.0
8502,0.0
8503,0.82
8504,0.086
8505,0.745
8506,0.691
8507,0.0
8508,0.111
8509,0.004
8510,0.966
8511,0.078
8512,0.002
8513,0.0
8514,0.0
8515,0.0
8516,0.0
8517,0.0
8518,0.002
8519,0.0
8520,0.005
8521,0.001
8522,0.086
8523,0.027
8524,0.98
8525,0.813
8526,0.217
8527,0.0
8528,0.001
8529,0.94
8530,0.038
8531,0.182
8532,0.0
8533,0.171
8534,0.0
8535,0.234
8536,0.194
8537,0.0
8538,0.787
8539,0.0
8540,0.736
8541,0.993
8542,0.016
8543,0.052
8544,0.025
8545,0.055
8546,0.001
8547,0.004
8548,0.014
8549,0.091
8550,0.868
8551,0.064
8552,0.106
8553,0.0
8554,0.885
8555,0.077
8556,0.001
8557,0.07
8558,0.084
8559,0.029
8560,0.007
8561,0.173
8562,0.053
8563,0.012
8564,0.022
8565,0.0
8566,0.685
8567,0.095
8568,0.018
8569,0.023
8570,0.355
8571,0.58
8572,0.103
8573,0.946
8574,0.014
8575,0.121
8576,0.057
8577,0.755
8578,0.001
8579,0.001
8580,0.006
8581,0.967
8582,0.0
8583,0.006
8584,0.775
8585,0.08
8586,0.001
8587,0.0
8588,0.045
8589,0.0
8590,0.002
8591,0.0
8592,0.221
8593,0.002
8594,0.815
8595,0.0
8596,0.012
8597,0.03
8598,0.029
8599,0.158
8600,0.006
8601,0.172
8602,0.0
8603,0.0
8604,0.774
8605,0.006
8606,0.012
8607,0.0
8608,0.0
8609,0.042
8610,0.728
8611,0.362
8612,0.0
8613,0.864
8614,0.989
8615,0.005
8616,0.0
8617,0.835
8618,0.74
8619,0.244
8620,0.118
8621,0.565
8622,0.0
8623,0.002
8624,0.003
8625,0.348
8626,0.003
8627,0.037
8628,0.808
8629,0.192
8630,0.0
8631,0.008
8632,0.764
8633,0.905
8634,0.688
8635,0.048
8636,0.087
8637,0.0
8638,0.029
8639,0.003
8640,0.0
8641,0.122
8642,0.14
8643,0.768
8644,0.0
8645,0.027
8646,0.743
8647,0.004
8648,0.0
8649,0.14
8650,0.017
8651,0.069
8652,0.002
8653,0.887
8654,0.073
8655,0.03
8656,0.714
8657,0.0
8658,0.004
8659,0.015
8660,0.034
8661,0.008
8662,0.025
8663,0.015
8664,0.007
8665,0.849
8666,0.944
8667,0.892
8668,0.646
8669,0.828
8670,0.05
8671,0.044
8672,0.01
8673,0.042
8674,0.183
8675,0.0
8676,0.002
8677,0.042
